Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
BUENOS AIRES,Country Club Las Praderas,0,0,0,0,0,0,0,0,0,1
BUENOS AIRES,José María Jáuregui (Est. Jáuregui),0,1,0,0,1,0,1,1,1,1
BUENOS AIRES,Lezica y Torrezuri,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Luján,97363,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Olivera,1926,0,0,0,1,0,1,1,1,1
BUENOS AIRES,De la Canal,57,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Desvío Aguirre,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Gardey,532,0,0,0,1,0,1,1,1,1
BUENOS AIRES,María Ignacia (Est. Vela),1948,1,0,0,0,0,1,1,0,1
BUENOS AIRES,Tandil,116916,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Crotto,247,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Tapalqué,7444,0,0,0,1,1,0,1,1,1
BUENOS AIRES,Velloso,127,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Benavídez,42781,1,1,0,1,1,1,1,1,1
BUENOS AIRES,Dique Luján,3351,1,1,0,0,0,1,1,1,1
ENTRE RIOS,San Ramón,34,0,0,0,0,0,0,0,0,0
SAN LUIS,El Zapallar,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Aguada,0,0,0,0,0,0,0,0,0,0
CABA,FLORES,164310,1,1,1,1,1,1,1,1,1
CORDOBA,Ciénaga del Coro,303,0,0,0,0,0,1,1,0,1
CORDOBA,El Chacho,154,0,0,0,0,0,1,0,0,0
CORDOBA,Estancia de Guadalupe,140,0,0,0,0,0,1,1,0,0
CORDOBA,Guasapampa,129,0,0,0,0,0,1,0,0,0
CORDOBA,La Playa,207,0,0,0,0,0,1,0,0,0
CORDOBA,San Carlos Minas,1311,1,0,0,1,0,1,1,1,1
CORDOBA,Talaini,112,0,0,0,0,0,1,0,0,0
CORDOBA,Tosno,94,0,0,0,0,0,1,0,0,0
CORDOBA,Chancani,422,0,0,0,0,0,1,1,0,1
CABA,BELGRANO,126831,1,1,1,1,1,1,1,1,1
ENTRE RIOS,El Solar,194,0,0,0,0,0,1,1,1,1
ENTRE RIOS,La Paz,24307,1,1,0,1,0,1,1,1,1
ENTRE RIOS,Piedras Blancas,1362,0,1,0,1,0,1,1,0,1
ENTRE RIOS,Pueblo Arrúa (Est. Alcaraz),2410,0,1,0,0,1,1,1,1,1
ENTRE RIOS,San Gustavo,1325,1,0,0,1,0,0,1,1,1
CORDOBA,Las Palmas,43,0,0,0,0,0,1,0,0,0
CORDOBA,Los Talares,157,0,0,0,0,0,1,0,0,0
CORDOBA,Salsacate,1275,1,0,0,1,1,1,1,1,1
CORDOBA,San Gerónimo,85,0,0,0,0,0,1,0,0,0
CORDOBA,Tala Cañada,183,0,0,0,0,0,1,1,0,1
CORDOBA,Taninga,129,0,0,0,0,0,1,0,0,0
CORDOBA,Villa de Pocho,171,0,0,0,1,0,1,1,0,1
CORDOBA,General Levalle,5697,1,1,0,0,0,1,1,1,1
CORDOBA,La Cesira,1318,1,0,0,1,1,1,1,1,1
CORDOBA,Laboulaye,20534,1,1,0,1,0,1,1,1,1
CORDOBA,Leguizamón,53,0,0,0,0,0,0,0,0,0
CORDOBA,Melo,1198,0,0,0,1,1,1,1,1,1
CORDOBA,Río Bamba,103,0,0,0,0,0,1,1,1,1
CORDOBA,Rosales,525,0,0,0,0,0,1,1,1,1
CORDOBA,San Joaquín,140,0,0,0,0,0,1,1,0,1
ENTRE RIOS,Santa Ana,905,0,1,0,0,0,0,1,1,1
ENTRE RIOS,Villa del Rosario,2720,0,1,0,0,0,0,1,1,0
ENTRE RIOS,Conscripto Bernardi,1339,0,0,0,0,0,1,1,0,1
ENTRE RIOS,El Cimarrón,336,0,0,0,0,0,1,1,0,0
ENTRE RIOS,Federal,16075,1,0,0,1,0,1,1,0,1
ENTRE RIOS,Nueva Vizcaya,379,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Sauce de Luna,2845,0,1,0,0,1,1,1,0,1
ENTRE RIOS,San José de Feliciano,10282,0,0,0,0,1,1,1,1,1
ENTRE RIOS,San Víctor,325,1,0,0,0,0,1,1,0,1
ENTRE RIOS,Aldea Asunción,263,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Estación Lazo,175,0,0,0,0,0,0,1,0,1
ENTRE RIOS,General Galarza,4741,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Gualeguay,40507,1,1,0,1,1,1,1,1,1
ENTRE RIOS,Puerto Ruiz,347,0,0,0,0,0,0,1,0,0
LA RIOJA,Punta de los Llanos,532,0,0,0,1,0,1,1,0,1
LA RIOJA,Tama,1164,1,0,0,1,0,1,1,0,1
LA RIOJA,Castro Barros,116,0,0,0,0,0,1,0,0,0
LA RIOJA,Chañar,903,1,0,0,1,0,1,1,1,0
LA RIOJA,Loma Blanca,731,0,0,0,0,1,0,0,0,1
LA RIOJA,Olta,4547,0,1,0,1,1,1,1,1,1
LA RIOJA,Malanzán,1335,0,0,0,1,0,1,1,0,1
LA RIOJA,Nácate,359,0,0,0,0,0,1,0,0,0
LA RIOJA,Portezuelo,1017,0,0,0,1,0,1,1,0,1
LA RIOJA,San Antonio,149,0,0,0,0,0,1,0,0,0
LA RIOJA,Villa Castelli,1697,0,0,0,1,0,1,1,0,1
LA RIOJA,Ambil,214,0,0,0,0,0,1,0,0,0
LA RIOJA,Colonia Ortiz de Ocampo,152,0,0,0,0,0,0,0,0,0
LA RIOJA,Milagro,3494,0,1,0,1,0,0,1,0,1
LA RIOJA,Olpas,178,0,0,0,0,0,0,0,0,0
LA RIOJA,Santa Rita de Catuna,1695,0,1,0,0,1,0,1,0,0
LA RIOJA,Ulapes,3205,0,1,0,1,0,1,1,0,1
ENTRE RIOS,Aldea San Antonio,1091,0,1,0,0,1,0,1,0,1
ENTRE RIOS,Aldea San Juan,179,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Enrique Carbó,750,0,0,0,0,0,1,1,0,1
ENTRE RIOS,Estación Escriña,47,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Faustino M. Parera,158,1,0,0,0,0,0,1,0,1
ENTRE RIOS,General Almada,144,0,0,0,0,0,0,1,0,1
ENTRE RIOS,Gilbert,996,0,1,0,0,0,0,1,1,1
ENTRE RIOS,Gualeguaychú,80614,1,1,1,1,0,1,1,1,1
ENTRE RIOS,Irazusta,298,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Larroque,6180,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Pastor Britos,96,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Pueblo General Belgrano,2030,0,1,0,0,0,0,1,1,1
ENTRE RIOS,Urdinarrain,8580,1,1,0,0,0,1,1,1,1
ENTRE RIOS,Arroyo Martínez,0,0,0,0,0,0,0,0,1,1
NEUQUEN,El Cholar,734,0,0,0,0,1,1,1,0,0
NEUQUEN,El Huecú,1391,0,0,0,0,1,1,1,0,1
NEUQUEN,Taquimilán,558,0,0,0,0,0,1,1,0,0
NEUQUEN,Barrancas,938,0,0,0,0,0,1,1,0,0
NEUQUEN,Buta Ranquil,2443,0,0,0,0,1,0,1,0,1
NEUQUEN,Octavio Pico,113,0,0,0,0,0,0,0,0,0
NEUQUEN,Rincón de los Sauces,18691,1,1,1,1,1,1,1,1,1
NEUQUEN,El Sauce,71,0,0,0,0,0,0,0,0,0
NEUQUEN,Paso Aguerre,207,0,0,0,0,0,0,1,0,0
NEUQUEN,Picún Leufú,3144,0,0,0,0,1,1,1,0,1
NEUQUEN,Bajada del Agrio,792,0,0,0,0,0,0,1,0,1
NEUQUEN,La Buitrera,432,0,0,0,0,0,0,0,0,0
NEUQUEN,Las Lajas,4464,0,0,1,0,1,0,1,0,1
NEUQUEN,Quili Malal,23,0,0,0,0,0,0,0,0,0
NEUQUEN,Covunco Centro,0,0,0,0,0,0,0,0,0,1
NEUQUEN,Los Catutos,229,0,0,0,0,0,1,0,0,0
RIO NEGRO,Treneta,27,0,0,0,0,1,0,0,0,0
RIO NEGRO,Yaminué,92,0,0,0,0,1,0,0,0,0
SALTA,San Ramón de la Nueva Orán,76070,1,1,0,1,1,0,1,1,1
SALTA,Urundel,2920,0,0,0,1,1,1,1,1,1
SALTA,Alto de la Sierra,450,0,0,0,1,0,1,0,0,0
SALTA,Capitán Juan Pagé,213,0,0,0,0,0,1,0,0,0
SALTA,Coronel Juan Solá,4714,1,0,0,0,1,1,1,1,1
SALTA,Hito 1,62,0,0,0,0,0,0,0,0,0
SALTA,La Unión,2353,0,0,0,0,0,0,0,0,1
SALTA,Los Blancos,1073,0,0,0,0,0,1,0,0,1
SALTA,Pluma de Pato,529,0,0,0,0,0,1,0,0,1
SALTA,Rivadavia,2155,0,0,0,1,0,0,0,0,1
SALTA,Santa María,587,0,0,0,0,0,0,0,0,0
SALTA,Santa Rosa,432,0,0,0,0,0,0,0,0,0
SALTA,Santa Victoria Este,1809,1,0,0,1,1,1,1,0,1
SALTA,Antilla,542,0,0,0,1,1,0,0,0,1
SALTA,Copo Quile,487,0,0,0,1,0,0,0,0,1
SALTA,El Naranjo,161,0,0,0,1,0,0,0,1,1
SALTA,El Potrero,462,0,0,0,1,1,0,0,0,0
SALTA,Rosario de la Frontera,24140,1,1,0,1,1,0,1,1,1
SALTA,San Felipe,80,0,0,0,0,0,0,0,0,0
SALTA,Campo Quijano,8929,1,0,0,1,1,1,1,1,1
SALTA,La Merced del Encón,1031,0,0,0,1,0,1,0,1,1
SALTA,La Silleta,1402,1,0,0,1,1,1,1,0,0
SALTA,Rosario de Lerma,20795,1,1,0,1,1,1,1,1,1
SALTA,Angastaco,823,0,0,0,1,0,1,0,0,1
SALTA,Animaná,1276,0,0,0,0,1,1,1,0,1
SALTA,El Barrial,437,0,0,0,0,0,0,0,0,0
SALTA,San Carlos,2209,0,0,0,1,1,1,1,0,1
SALTA,Acoyte,60,0,0,0,0,0,0,0,0,0
SALTA,Campo La Cruz,195,0,0,0,0,0,0,0,0,0
SALTA,Los Toldos,1002,0,0,0,1,0,0,0,0,0
SALTA,Nazareno,916,0,0,0,1,0,0,0,0,0
SALTA,Poscaya,367,0,0,0,0,0,0,0,0,0
SALTA,San Marcos,171,0,0,0,0,0,0,0,0,0
SAN JUAN,Villa Paula Albarracin,0,0,0,0,0,0,0,0,1,1
SAN JUAN,Angualasto,316,0,0,0,0,1,0,0,0,1
SAN JUAN,Bella Vista,325,0,0,0,0,0,0,0,0,0
SAN JUAN,Iglesia,661,0,0,0,0,1,0,1,0,0
SAN JUAN,Las Flores,906,0,0,0,1,0,0,1,1,1
SAN JUAN,Pismanta,98,0,0,0,0,1,0,0,0,0
SAN JUAN,Rodeo,2625,0,0,1,0,0,0,1,1,1
SAN JUAN,Tudcum,699,0,0,0,0,0,0,1,0,0
SAN JUAN,El Fical,0,0,0,0,0,0,0,0,0,0
SAN JUAN,El Fiscal,0,0,0,0,0,0,0,0,0,0
SAN JUAN,El Médano,96,0,0,0,0,0,0,0,0,0
SAN JUAN,Gran China,484,0,0,0,0,0,1,0,0,0
SAN JUAN,Huaco,1454,0,0,0,0,0,1,1,0,0
SAN JUAN,La Falda,0,0,0,0,0,0,0,0,0,0
SAN JUAN,Mogna,114,0,0,0,0,0,0,0,0,0
SAN JUAN,Niquivil,819,0,0,0,0,0,0,1,0,1
SAN JUAN,Pampa Vieja,740,0,0,0,0,0,1,0,0,0
SAN JUAN,San Isidro,408,0,0,0,0,0,1,0,0,0
SAN JUAN,San José de Jáchal,10940,0,0,1,1,1,1,1,1,1
SAN JUAN,Tamberías,622,0,0,0,0,0,1,1,0,0
SAN JUAN,Villa Malvinas Argentinas,340,0,0,0,0,0,0,0,0,0
SAN LUIS,La Avenencia,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Botija,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Brea,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Majada,0,0,0,0,0,0,1,0,0,0
SAN LUIS,La Represita,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Salvadora,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Las Chacras,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Las Chimbas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Las Lagunitas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Leandro N. Alem,379,0,0,0,0,0,1,0,0,0
SAN LUIS,Lomas Blancas,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Los Quemados,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Luján,2016,0,0,0,0,0,1,1,0,0
SAN LUIS,Pampa Grande,0,0,0,0,1,0,0,0,0,0
SAN LUIS,Pozo Del Molle,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Quines,7459,0,0,0,0,1,1,0,0,1
SAN LUIS,Río Juan Gómez,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Rodeo De Cadenas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,San Francisco del Monte de Oro,3732,0,1,0,0,0,1,0,0,1
SAN LUIS,San Ignacio,0,0,0,0,0,0,0,0,0,0
SAN LUIS,San Miguel,0,0,0,0,0,0,0,0,0,0
SAN LUIS,San Roque,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Santa Ana,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Santa Rosa De Catantal,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Santa Teresa,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Santo Domingo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Talita,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Arbol Solo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Bella Estancia,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Buen Orden,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Barrial,0,0,0,0,0,0,0,0,0,0
SANTA FE,Bigand,4939,1,1,0,0,0,0,1,1,1
SANTA FE,Casilda,34703,1,1,0,1,0,1,1,1,1
SANTA FE,Chabás,6871,1,0,0,0,0,1,1,1,1
SANTA FE,Chañar Ladeado,5415,1,1,0,1,0,0,1,1,1
SANTA FE,Gödeken,1652,0,1,0,1,0,0,1,0,1
SANTA FE,Los Molinos,1832,1,1,0,0,0,0,1,1,1
SANTA FE,Los Nogales,152,0,1,0,0,0,0,1,0,0
SANTA FE,Los Quirquinchos,2462,0,0,0,0,0,1,1,1,1
SANTA FE,San José de la Esquina,6775,1,1,0,0,0,0,1,1,1
SANTA FE,Sanford,1810,1,0,0,1,0,0,1,1,1
SANTA FE,Villada,1213,1,1,0,0,0,0,1,0,1
SANTA FE,Pueblo Marini,51,0,0,0,0,0,1,0,0,0
SANTA FE,Aldao (Est. Casablanca),1576,1,0,0,1,0,1,1,0,1
SANTA FE,Angélica,1298,1,0,0,0,0,1,1,1,1
SANTA FE,Ataliva,1680,0,1,0,0,0,1,0,1,1
SANTA FE,Aurelia,113,0,0,0,0,0,1,1,0,0
SANTA FE,Barrios Acapulco y Veracruz,1790,0,0,0,0,0,0,0,0,1
SANTA FE,Bauer y Sigel,290,1,0,0,0,0,1,1,0,0
SANTA FE,Bella Italia,1070,1,1,0,1,0,1,1,1,1
SANTA FE,Castellanos,226,0,1,0,0,0,1,1,0,0
SANTA FE,Colonia Bicha,187,1,0,0,1,0,0,0,0,1
SANTA FE,Colonia Cello,118,0,0,0,0,0,1,1,0,1
SANTA FE,Colonia Margarita,269,0,1,0,0,0,0,1,0,0
SANTA FE,Colonia Raquel,123,1,0,0,1,0,1,1,0,0
SANTA FE,Coronel Fraga,330,0,0,0,0,0,1,1,0,0
SANTA FE,Egusquiza,279,0,0,0,0,0,0,0,0,1
SANTA FE,Esmeralda,594,0,1,0,0,0,0,1,0,1
SANTA FE,Estación Clucellas,782,0,1,0,0,0,1,1,0,1
SANTA FE,Estacion Presidente Roca,0,0,0,0,0,0,0,0,0,0
SANTA FE,Estación Saguier,105,0,1,0,0,0,1,0,0,0
SANTA FE,Eusebia y Carolina,746,1,0,0,1,0,0,0,0,1
SANTA FE,Eustolia,22,0,0,0,0,0,1,0,0,0
SANTA FE,Frontera,10520,0,0,0,0,0,1,0,1,1
SANTA FE,Garibaldi,142,0,0,0,0,0,0,1,0,0
SANTA FE,Humberto Primo,4751,1,1,0,0,0,1,1,1,1
SANTA FE,Josefina,676,1,1,0,0,0,1,1,1,1
SANTA FE,Lehmann,2416,1,1,0,1,0,1,1,1,1
SANTA FE,María Juana,4853,1,1,0,1,0,1,1,1,1
SANTA FE,Nueva Lehmann,90,0,0,0,0,0,0,0,0,0
SANTA FE,Plaza Clucellas,1530,1,1,0,0,0,0,1,1,1
SANTA FE,Plaza Saguier,262,0,1,0,0,0,1,0,0,1
SANTA FE,Presidente Roca,524,0,1,0,1,0,1,1,0,1
SANTA FE,Rafaela,91571,1,1,0,1,1,1,1,1,1
SANTA FE,Ramona,1694,1,0,0,0,0,1,1,1,1
SANTA FE,San Antonio,272,0,1,0,0,0,1,0,0,0
SANTA FE,San Vicente,5655,1,1,0,0,0,1,1,1,1
SANTA FE,Santa Clara de Saguier,2117,1,1,0,0,0,1,1,0,1
SANTA FE,Sunchales,20537,1,1,0,1,0,1,1,1,1
SANTA FE,Susana,1002,0,0,0,1,0,1,1,1,1
SANTA FE,Tacural,1169,1,0,0,1,0,0,1,1,1
SANTA FE,Vila,1405,1,0,0,0,0,0,1,1,1
SANTA FE,Villa Josefina,112,0,0,0,0,0,0,0,0,0
SANTA FE,Villa San José,220,0,1,0,0,0,1,1,0,0
BUENOS AIRES,Don Torcuato Este,38359,1,1,1,1,0,0,1,1,1
BUENOS AIRES,Don Torcuato Oeste,42873,0,0,0,0,0,0,0,1,1
BUENOS AIRES,El Talar,54374,1,1,0,1,0,1,1,1,1
BUENOS AIRES,General Pacheco,54208,1,1,0,1,1,1,1,1,1
BUENOS AIRES,Los Troncos Del Talar,37016,1,1,0,1,1,0,1,1,1
BUENOS AIRES,Nordelta,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Ricardo Rojas,24410,1,1,0,1,0,0,1,1,1
ENTRE RIOS,Sauce Montrull,746,0,0,0,0,0,1,0,0,0
NEUQUEN,Mariano Moreno,2660,1,0,1,0,1,1,1,0,0
NEUQUEN,Ramon M. Castro,125,0,0,0,0,0,0,0,0,1
NEUQUEN,Zapala,32097,1,0,1,1,1,1,1,1,1
RIO NEGRO,Aguada de Guerra,126,0,0,0,0,1,1,0,0,0
RIO NEGRO,Clemente Onelli,114,0,0,0,0,1,0,0,0,0
RIO NEGRO,Colan Conhue,76,0,0,0,0,1,0,0,0,0
RIO NEGRO,El Caín,176,0,0,0,1,0,0,0,0,0
RIO NEGRO,Ingeniero Jacobacci,6261,1,0,1,0,1,1,1,1,1
RIO NEGRO,Los Menucos,5187,0,0,0,0,1,1,0,0,1
RIO NEGRO,Maquinchao,2494,0,0,0,1,1,1,1,0,1
RIO NEGRO,Mina Santa Teresita,3,0,0,0,0,0,0,0,0,0
RIO NEGRO,Pilquiniyeu,46,0,0,0,0,1,0,0,0,0
RIO NEGRO,Comicó,82,0,0,0,1,0,0,0,0,0
RIO NEGRO,Cona Niyeu,217,0,0,0,0,1,0,0,0,0
RIO NEGRO,Ministro Ramos Mexía,973,0,0,0,1,1,1,0,0,0
RIO NEGRO,Prahuaniyeu,147,0,0,0,0,1,0,0,0,0
RIO NEGRO,Sierra Colorada,1542,0,0,0,1,1,1,0,0,1
CABA,PARQUE CHACABUCO,56281,1,1,1,1,1,1,1,1,1
CORDOBA,Serrano,3162,0,1,0,0,1,1,1,1,1
CORDOBA,Villa Rossi,508,0,0,0,0,0,0,1,0,1
CORDOBA,Barrio Santa Isabel,70,0,0,0,0,0,0,0,0,0
CORDOBA,Bialet Massé,5425,1,0,0,1,0,1,1,1,1
CORDOBA,Cabalango,336,0,0,0,0,0,1,0,0,0
CORDOBA,Capilla del Monte,11181,1,1,0,0,0,1,1,1,1
CORDOBA,Casa Grande,672,0,0,0,0,0,1,0,0,0
CORDOBA,Charbonier,235,0,0,0,0,0,1,0,0,0
CORDOBA,Cosquín,19458,1,1,0,1,0,1,1,1,1
CORDOBA,Cuesta Blanca,510,0,0,0,0,0,1,0,0,0
CORDOBA,Estancia Vieja,909,0,0,0,0,0,1,0,0,1
CORDOBA,Huerta Grande,5925,0,1,0,1,0,1,0,1,1
CORDOBA,La Cumbre,7544,1,0,0,0,0,1,1,1,1
CORDOBA,La Falda,16335,1,1,0,0,0,1,1,1,1
CORDOBA,Las Jarillas,103,0,0,0,0,0,1,0,0,0
CORDOBA,Los Cocos,1242,1,0,0,0,0,1,1,1,1
CORDOBA,Mallín,6,0,0,0,0,0,0,0,0,0
CORDOBA,Mayu Sumaj,1259,0,1,0,0,0,1,0,0,0
CORDOBA,Quebrada de Luna,126,0,0,0,0,0,0,0,0,0
CORDOBA,San Antonio de Arredondo,3653,0,1,0,1,0,1,0,1,1
CORDOBA,San Esteban,852,1,0,0,0,0,1,1,0,0
CORDOBA,San Roque,1126,0,0,0,1,0,1,0,1,1
CORDOBA,San Roque Del Lago,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Milagro,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Recodo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Estancia De Amieva,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Hualtaran,0,0,0,0,0,0,0,0,0,0
CABA,COLEGIALES,52551,1,1,1,1,1,1,1,1,1
CORDOBA,Santa María de Punilla,9526,1,0,0,1,0,1,1,1,1
CORDOBA,Tala Huasi,131,0,0,0,0,0,1,0,1,1
CORDOBA,Tanti,6554,0,0,0,0,0,1,0,1,1
CORDOBA,Valle Hermoso,6187,1,1,0,1,0,1,1,1,1
CORDOBA,Villa Carlos Paz,62423,1,1,0,1,1,1,1,1,1
CORDOBA,Villa Flor Serrana,50,0,0,0,0,0,0,0,0,0
CORDOBA,Villa Giardino,6702,1,0,0,1,0,1,1,1,1
CORDOBA,Villa Lago Azul,108,0,0,0,0,0,0,0,1,1
CORDOBA,Villa Parque Siquimán,1738,0,0,0,0,0,1,0,1,1
CORDOBA,Villa Río Icho Cruz,1864,0,0,0,0,0,1,0,1,1
CORDOBA,Villa San José,7,0,0,0,0,0,0,0,0,0
CORDOBA,Villa Santa Cruz del Lago,2282,1,0,0,0,0,1,1,0,1
CORDOBA,Achiras,2287,0,0,0,1,0,0,0,1,1
CORDOBA,Adelia María,7586,1,1,0,1,0,1,1,1,1
CORDOBA,Alcira (Est. Gigena),5919,1,0,0,1,1,0,1,1,1
CORDOBA,Alpa Corral,812,0,0,0,0,0,0,0,1,1
CORDOBA,Berrotarán,6869,1,1,0,1,0,1,1,1,1
CORDOBA,Bulnes,1051,1,0,0,0,1,0,0,1,1
CORDOBA,Chaján,767,0,0,0,0,1,0,1,1,1
CORDOBA,Chucul,304,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Santa Elena,17791,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Sir Leonard,281,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Aranguren,1571,0,1,0,0,1,1,1,0,1
ENTRE RIOS,Betbeder,145,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Don Cristóbal,29,0,0,0,0,0,1,1,0,0
ENTRE RIOS,Febré,121,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Hernández,1510,1,0,0,0,1,1,1,1,1
ENTRE RIOS,Lucas González,4364,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Nogoyá,22824,1,0,0,0,0,1,1,1,1
ENTRE RIOS,XX de Setiembre,178,0,0,0,0,0,1,1,0,0
ENTRE RIOS,Aldea María Luisa,773,0,0,0,0,0,1,1,0,1
ENTRE RIOS,Aldea San Juan,66,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Aldea San Rafael,144,0,0,0,0,0,1,1,0,0
ENTRE RIOS,Aldea Santa María,302,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Aldea Santa Rosa,71,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Cerrito,5310,1,1,0,0,1,1,1,1,1
RIO NEGRO,Villa Mascardi,59,0,0,0,1,0,0,0,1,1
RIO NEGRO,Barrio Colonia Conesa,129,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Planta Compresora de Gas,20,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Conesa,5484,1,1,0,1,1,1,1,1,1
RIO NEGRO,Aguada Guzmán,110,0,0,0,0,1,0,0,0,0
RIO NEGRO,Cerro Policía,252,0,0,0,0,0,0,0,1,1
RIO NEGRO,El Cuy,498,1,0,1,0,1,0,1,0,0
RIO NEGRO,Las Perlas,2182,0,0,0,0,1,1,0,0,1
RIO NEGRO,Mencué,311,0,0,0,0,1,0,1,0,0
RIO NEGRO,Naupa Huen,170,1,0,0,0,0,0,0,0,0
RIO NEGRO,Paso Córdova,48,0,0,0,0,0,0,0,0,0
RIO NEGRO,Valle Azul,726,0,0,0,0,1,1,1,0,0
RIO NEGRO,Allen,22859,1,0,1,0,1,1,1,1,1
RIO NEGRO,Bajo San Cayetano,462,0,0,0,0,0,1,0,1,1
RIO NEGRO,Barda del Medio,1651,0,0,1,0,1,1,1,1,1
RIO NEGRO,Barrio Blanco,61,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Calle Ciega Nº10,52,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Calle Ciega Nº6,23,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Canale,66,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Chacra Monte,1900,0,0,0,0,0,1,1,1,1
RIO NEGRO,Barrio Costa Este,267,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Costa Linda,310,0,0,0,0,0,0,0,0,0
SAN LUIS,La Calera,598,0,0,0,0,0,1,1,0,0
SAN LUIS,Las Lagunitas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Los Molles,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Los Ramblones,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Naranjo Esquino,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Nogolí,739,0,0,0,0,0,1,1,0,0
SAN LUIS,Pozo Cavado,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Pozo Del Tala,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Represa Del Carmen,0,0,0,0,0,0,0,0,0,0
SAN LUIS,San Antonio,0,0,0,0,0,0,0,0,0,0
SAN LUIS,San Pedro,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Santa Rosa Del Gigante,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Suyuque Nuevo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Toro Negro,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Villa de la Quebrada,523,0,0,0,0,0,1,1,0,0
SAN LUIS,Villa General Roca,162,0,0,0,0,0,1,0,0,0
SAN LUIS,Balcarce,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Colonia Zubelzu,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Concarán,5119,0,1,0,0,1,1,0,1,1
SAN LUIS,Cortaderas,822,0,0,0,1,0,1,1,1,1
SAN LUIS,El Algarrobal,0,0,0,0,1,0,0,0,0,0
SAN LUIS,El Churrasco,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Recuerdo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Sauce,0,0,0,0,0,0,0,0,0,0
